   -8  -15    0    1    2    0.001906    0.000027
   -8  -15    0    2    2    0.000181   -0.000001
   -8  -14    0    1    1    0.001688   -0.000000
   -8  -14    0    2    1    0.008623   -0.000049
   -8  -14    0    1    2    0.002212    0.000039
   -8  -14    0    2    2   -0.000551    0.000000
   -8  -13    0    1    1    0.003442    0.000000
   -8  -13    0    2    1    0.002479   -0.000040
   -8  -13    0    1    2    0.004373    0.000007
   -8  -13    0    2    2   -0.000817   -0.000000
   -8  -12    0    1    1   -0.002053   -0.000000
   -8  -12    0    2    1   -0.002991    0.000018
   -8  -12    0    1    2    0.000710    0.000032
   -8  -12    0    2    2    0.000268    0.000000
   -8  -11    0    1    1   -0.001967   -0.000001
   -8  -11    0    2    1    0.009506   -0.000023
   -8  -11    0    1    2    0.001204    0.000038
   -8  -11    0    2    2   -0.000376    0.000001
   -8  -10    0    1    1    0.003194    0.000000
   -8  -10    0    2    1    0.007325   -0.000038
   -8  -10    0    1    2    0.005414    0.000013
   -8  -10    0    2    2   -0.001164   -0.000000
   -8   -9    0    1    1    0.001519   -0.000002
   -8   -9    0    2    1   -0.012288    0.000002
   -8   -9    0    1    2   -0.003919    0.000014
   -8   -9    0    2    2    0.000787    0.000002
   -8   -8    0    1    1   -0.003134    0.000000
   -8   -8    0    2    1   -0.014507   -0.000022
   -8   -8    0    1    2   -0.014492    0.000003
   -8   -8    0    2    2    0.002207   -0.000000
   -8   -7    0    1    1   -0.004176    0.000006
   -8   -7    0    2    1   -0.003788   -0.000048
   -8   -7    0    1    2   -0.004620   -0.000020
   -8   -7    0    2    2    0.000891   -0.000006
   -8   -6    0    1    1   -0.004407   -0.000002
   -8   -6    0    2    1   -0.000595   -0.000029
   -8   -6    0    1    2    0.009924   -0.000045
   -8   -6    0    2    2   -0.000308    0.000002
   -8   -5    0    1    1   -0.004317   -0.000001
   -8   -5    0    2    1   -0.000872   -0.000034
   -8   -5    0    1    2    0.010238   -0.000057
   -8   -5    0    2    2   -0.000128    0.000001
   -8   -4    0    1    1   -0.003759    0.000004
   -8   -4    0    2    1   -0.000879   -0.000039
   -8   -4    0    1    2    0.004936   -0.000041
   -8   -4    0    2    2    0.000120   -0.000004
   -8   -3    0    1    1   -0.004321   -0.000003
   -8   -3    0    2    1   -0.000594   -0.000036
   -8   -3    0    1    2    0.004906   -0.000059
   -8   -3    0    2    2   -0.000124    0.000003
